ticket_id,title,description,account,location,status,priority,source,estimated_hours,primary_resource,role,queue,issue_type,sub_issue_type,work_type,contract_name,sla,created_at,created_by,completed_at,due_at,first_response_at,resolution,completed_by,is_legacy,priority_numeric,estimated_hours_clean,is_completed,resolution_hours,resolution_days,first_response_minutes,hours_until_due,hours_past_due,title_word_count,description_word_count,ticket_text
T20260131.0001,Keyboard and mouse not responding,User's wireless keyboard and mouse stopped working. New batteries did not fix the issue.,ABLE Manufacturing HQ,Primary Location,Escalate,Medium,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level II,SW:Support,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-31 15:00:00,"Administrator, Autotask",,2026-02-09 11:00:00,2026-01-31 15:00:00,,,False,2,2.0,False,,,0.0,212.0,,5,14,Keyboard and mouse not responding User's wireless keyboard and mouse stopped working. New batteries did not fix the issue.
T20260227.0001,Software license expired for Adobe Acrobat,Adobe Acrobat Pro license has expired for the Marketing department. Three users unable to edit PDFs.,ABLE Manufacturing HQ,Primary Location,Escalate,High,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level I,SW:Defect,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-27 17:30:00,"Administrator, Autotask",,2026-03-09 11:00:00,2026-02-27 17:30:00,,,False,3,2.0,False,,,0.0,233.5,,6,16,Software license expired for Adobe Acrobat Adobe Acrobat Pro license has expired for the Marketing department. Three users unable to edit PDFs.
T20260117.0001,Request to install project management software,Project lead requesting installation of Monday.com desktop app on their workstation.,ABLE Manufacturing HQ,Primary Location,Escalate,Medium,Email,2.0,"Moore, James",IT:Technician II,IT:Level I,IT:Applications,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-17 17:00:00,"Administrator, Autotask",,2026-01-26 11:00:00,2026-01-17 17:00:00,,,False,2,2.0,False,,,0.0,210.0,,6,11,Request to install project management software Project lead requesting installation of Monday.com desktop app on their workstation.
T20260127.0001,QuickBooks not launching after update,QuickBooks Desktop crashes immediately on launch after the latest update was applied overnight.,ABLE Manufacturing HQ,Primary Location,Escalate,High,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level II,IT:Change,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-27 08:00:00,"Administrator, Autotask",,2026-02-03 11:00:00,2026-01-27 08:00:00,,,False,3,2.0,False,,,0.0,171.0,,5,13,QuickBooks not launching after update QuickBooks Desktop crashes immediately on launch after the latest update was applied overnight.
T20260123.0001,Wi-Fi connectivity issues in conference room B,Staff report intermittent Wi-Fi drops in conference room B during video calls. Signal strength appears weak.,ABLE Manufacturing HQ,Primary Location,Escalate,Low,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Change Requests,SW:Support,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-23 09:00:00,"Administrator, Autotask",,2026-01-30 12:00:00,2026-01-23 09:00:00,,,False,1,2.0,False,,,0.0,171.0,,7,16,Wi-Fi connectivity issues in conference room B Staff report intermittent Wi-Fi drops in conference room B during video calls. Signal strength appears weak.
T20251212.0001,Laptop battery not holding charge,User's Dell laptop battery drains from 100% to 0% in under an hour. Laptop is 2 years old.,ABLE Manufacturing HQ,Primary Location,Escalate,Low,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level I,IT:Change,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-12 01:00:00,"Administrator, Autotask",,2025-12-19 11:00:00,2025-12-12 01:00:00,,,False,1,2.0,False,,,0.0,178.0,,5,18,Laptop battery not holding charge User's Dell laptop battery drains from 100% to 0% in under an hour. Laptop is 2 years old.
T20260116.0001,Backup job failed overnight,Nightly backup job for the file server failed with a timeout error. Last successful backup was 3 days ago.,ABLE Manufacturing HQ,Primary Location,Escalate,Low,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level II,Triage,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-16 03:30:00,"Administrator, Autotask",,2026-01-23 11:00:00,2026-01-16 03:30:00,,,False,1,2.0,False,,,0.0,175.5,,4,19,Backup job failed overnight Nightly backup job for the file server failed with a timeout error. Last successful backup was 3 days ago.
T20260213.0001,Zoom meeting room setup,Need to configure the new conference room TV and camera system for Zoom Rooms integration.,ABLE Manufacturing HQ,Primary Location,Escalate,Medium,Email,2.0,"Anderson, Scott",IT:Service Manager,Triage,SW:Support,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-13 11:30:00,"Administrator, Autotask",,2026-02-20 14:30:00,2026-02-13 11:30:00,,,False,2,2.0,False,,,0.0,171.0,,4,15,Zoom meeting room setup Need to configure the new conference room TV and camera system for Zoom Rooms integration.
T20260130.0002,Need access to CRM application,Sales rep needs access provisioned to the Salesforce CRM. Manager has approved the request.,ABLE Manufacturing HQ,Primary Location,Escalate,Critical,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level II,IT:Hardware,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-30 14:00:00,"Administrator, Autotask",,2026-02-06 17:00:00,2026-01-30 14:00:00,,,False,4,2.0,False,,,0.0,171.0,,5,14,Need access to CRM application Sales rep needs access provisioned to the Salesforce CRM. Manager has approved the request.
T20251220.0001,Server room temperature alert,Environmental monitoring system triggered a high-temperature alert in the server room. HVAC may be malfunctioning.,ABLE Manufacturing HQ,Primary Location,Escalate,Critical,Email,2.0,"Moore, James",IT:Technician II,Triage,SW:Support,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-20 14:00:00,"Administrator, Autotask",,2025-12-29 11:00:00,2025-12-20 14:00:00,,,False,4,2.0,False,,,0.0,213.0,,4,15,Server room temperature alert Environmental monitoring system triggered a high-temperature alert in the server room. HVAC may be malfunctioning.
T20260206.0002,Password reset request,Employee locked out of their account after multiple failed login attempts. Requesting password reset and account unlock.,ABLE Manufacturing HQ,Primary Location,Escalate,Low,Email,2.0,"Anderson, Scott",IT:Service Manager,Triage,SW:Change,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-06 07:30:00,"Administrator, Autotask",,2026-02-13 11:00:00,2026-02-06 07:30:00,,,False,1,2.0,False,,,0.0,171.5,,3,17,Password reset request Employee locked out of their account after multiple failed login attempts. Requesting password reset and account unlock.
T20260203.0002,Shared drive access denied,User in Accounting cannot access the shared S: drive. Permissions appear correct in AD but access is still denied.,ABLE Manufacturing HQ,Primary Location,Escalate,Critical,Email,2.0,"Taylor, Mark",IT:Technician II,Triage,SW:Change,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-03 23:00:00,"Administrator, Autotask",,2026-02-11 11:00:00,2026-02-03 23:00:00,,,False,4,2.0,False,,,0.0,180.0,,4,19,Shared drive access denied User in Accounting cannot access the shared S: drive. Permissions appear correct in AD but access is still denied.
T20260128.0002,Email bouncing back to external clients,Several external clients report emails to our sales team are bouncing back with a 550 error.,ABLE Manufacturing HQ,Primary Location,Escalate,Critical,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Change Requests,SW:Defect,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-28 14:30:00,"Administrator, Autotask",,2026-02-05 08:30:00,2026-01-28 14:30:00,,,False,4,2.0,False,,,0.0,186.0,,6,16,Email bouncing back to external clients Several external clients report emails to our sales team are bouncing back with a 550 error.
T20251220.0003,New user account creation,"HR requests new Active Directory account, email, and standard group memberships for incoming Accounting associate.",ABLE Manufacturing HQ,Primary Location,Escalate,Low,Email,2.0,"Moore, James",IT:Technician II,Triage,IT:Hardware,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-20 04:30:00,"Administrator, Autotask",,2025-12-29 11:00:00,2025-12-20 04:30:00,,,False,1,2.0,False,,,0.0,222.5,,4,15,"New user account creation HR requests new Active Directory account, email, and standard group memberships for incoming Accounting associate."
T20260206.0004,Windows update causing BSOD,Two workstations experiencing Blue Screen of Death after latest Windows cumulative update was installed.,ABLE Manufacturing HQ,Primary Location,Escalate,Critical,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level I,IT:Hardware,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-06 11:30:00,"Administrator, Autotask",,2026-02-13 14:30:00,2026-02-06 11:30:00,,,False,4,2.0,False,,,0.0,171.0,,4,14,Windows update causing BSOD Two workstations experiencing Blue Screen of Death after latest Windows cumulative update was installed.
T20251226.0004,Laptop battery not holding charge,User's Dell laptop battery drains from 100% to 0% in under an hour. Laptop is 2 years old.,ABLE Manufacturing HQ,Primary Location,Escalate,Medium,Email,2.0,"Miller, Susan",SW:Support II,IT:Level II,SW:Support,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-26 23:30:00,"Administrator, Autotask",,2026-01-05 11:00:00,2025-12-26 23:30:00,,,False,2,2.0,False,,,0.0,227.5,,5,18,Laptop battery not holding charge User's Dell laptop battery drains from 100% to 0% in under an hour. Laptop is 2 years old.
T20260209.0004,QuickBooks not launching after update,QuickBooks Desktop crashes immediately on launch after the latest update was applied overnight.,ABLE Manufacturing HQ,Primary Location,Escalate,High,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level II,IT:Applications,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-09 00:00:00,"Administrator, Autotask",,2026-02-16 11:00:00,2026-02-09 00:00:00,,,False,3,2.0,False,,,0.0,179.0,,5,13,QuickBooks not launching after update QuickBooks Desktop crashes immediately on launch after the latest update was applied overnight.
T20260207.0005,New employee laptop setup,"New hire starting next Monday needs a laptop configured with standard software suite, email, and VPN access.",ABLE Manufacturing HQ,Primary Location,Escalate,Critical,Email,2.0,"Miller, Susan",SW:Support II,IT:Level II,IT:Hardware,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-07 23:30:00,"Administrator, Autotask",,2026-02-16 11:00:00,2026-02-07 23:30:00,,,False,4,2.0,False,,,0.0,203.5,,4,17,"New employee laptop setup New hire starting next Monday needs a laptop configured with standard software suite, email, and VPN access."
T20260101.0001,Wi-Fi connectivity issues in conference room B,Staff report intermittent Wi-Fi drops in conference room B during video calls. Signal strength appears weak.,ABLE Manufacturing HQ,Primary Location,Waiting Vendor,Low,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level II,Triage,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-01 23:00:00,"Administrator, Autotask",,2026-01-09 11:00:00,2026-01-01 23:00:00,,,False,1,2.0,False,,,0.0,180.0,,7,16,Wi-Fi connectivity issues in conference room B Staff report intermittent Wi-Fi drops in conference room B during video calls. Signal strength appears weak.
T20260226.0004,Server room temperature alert,Environmental monitoring system triggered a high-temperature alert in the server room. HVAC may be malfunctioning.,ABLE Manufacturing HQ,Primary Location,Waiting Vendor,High,Email,2.0,"Anderson, Scott",IT:Service Manager,Triage,SW:Defect,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-26 07:00:00,"Administrator, Autotask",,2026-03-05 11:00:00,2026-02-26 07:00:00,,,False,3,2.0,False,,,0.0,172.0,,4,15,Server room temperature alert Environmental monitoring system triggered a high-temperature alert in the server room. HVAC may be malfunctioning.
T20260212.0001,Shared drive access denied,User in Accounting cannot access the shared S: drive. Permissions appear correct in AD but access is still denied.,ABLE Manufacturing HQ,Primary Location,Waiting Vendor,Low,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level II,SW:Internal,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-12 23:00:00,"Administrator, Autotask",,2026-02-20 11:00:00,2026-02-12 23:00:00,,,False,1,2.0,False,,,0.0,180.0,,4,19,Shared drive access denied User in Accounting cannot access the shared S: drive. Permissions appear correct in AD but access is still denied.
T20260228.0001,OneDrive sync errors,User getting persistent sync conflict errors in OneDrive. Several files showing duplicate versions.,ABLE Manufacturing HQ,Primary Location,Waiting Vendor,High,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level I,IT:Change,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-28 04:30:00,"Administrator, Autotask",,2026-03-09 11:00:00,2026-02-28 04:30:00,,,False,3,2.0,False,,,0.0,222.5,,3,13,OneDrive sync errors User getting persistent sync conflict errors in OneDrive. Several files showing duplicate versions.
T20251207.0001,Outlook not syncing emails,User reports Outlook on their workstation is not syncing new emails. Restarting the application did not resolve the issue.,ABLE Manufacturing HQ,Primary Location,Waiting Vendor,High,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Change Requests,IT:Hardware,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-07 05:00:00,"Administrator, Autotask",,2025-12-15 11:00:00,2025-12-07 05:00:00,,,False,3,2.0,False,,,0.0,198.0,,4,19,Outlook not syncing emails User reports Outlook on their workstation is not syncing new emails. Restarting the application did not resolve the issue.
T20260206.0003,Teams calls have audio echo,Multiple users in the open office area report audio echo issues during Microsoft Teams calls.,ABLE Manufacturing HQ,Primary Location,Waiting Vendor,High,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level I,Triage,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-06 16:30:00,"Administrator, Autotask",,2026-02-16 10:30:00,2026-02-06 16:30:00,,,False,3,2.0,False,,,0.0,234.0,,5,15,Teams calls have audio echo Multiple users in the open office area report audio echo issues during Microsoft Teams calls.
T20260217.0003,Wi-Fi connectivity issues in conference room B,Staff report intermittent Wi-Fi drops in conference room B during video calls. Signal strength appears weak.,ABLE Manufacturing HQ,Primary Location,Waiting Vendor,Low,Email,2.0,"Taylor, Mark",IT:Technician II,Triage,SW:Internal,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-17 01:30:00,"Administrator, Autotask",,2026-02-24 11:00:00,2026-02-17 01:30:00,,,False,1,2.0,False,,,0.0,177.5,,7,16,Wi-Fi connectivity issues in conference room B Staff report intermittent Wi-Fi drops in conference room B during video calls. Signal strength appears weak.
T20260126.0001,Printer jamming on 2nd floor,The shared HP LaserJet on the 2nd floor is consistently jamming when printing duplex jobs. Paper tray has been checked.,ABLE Manufacturing HQ,Primary Location,Waiting Approval,Low,Email,2.0,"Taylor, Mark",IT:Technician II,Triage,SW:Change,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-26 21:00:00,"Administrator, Autotask",,2026-02-03 11:00:00,2026-01-26 21:00:00,,,False,1,2.0,False,,,0.0,182.0,,5,20,Printer jamming on 2nd floor The shared HP LaserJet on the 2nd floor is consistently jamming when printing duplex jobs. Paper tray has been checked.
